PERSON_ID,PERSON_TYPE,CRASH_RECORD_ID,RD_NO_x,VEHICLE_ID,CRASH_DATE_x,CITY,STATE,ZIPCODE,SEX,AGE,SAFETY_EQUIPMENT,AIRBAG_DEPLOYED,EJECTION,INJURY_CLASSIFICATION,DRIVER_ACTION,DRIVER_VISION,PHYSICAL_CONDITION,BAC_RESULT,CRASH_YEAR_x,RD_NO_y,CRASH_DATE_y,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,REPORT_TYPE,CRASH_TYPE,INTERSECTION_RELATED_I,HIT_AND_RUN_I,DAMAGE,DATE_POLICE_NOTIFIED,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,STREET_NO,STREET_DIRECTION,STREET_NAME,BEAT_OF_OCCURRENCE,NUM_UNITS,MOST_SEVERE_INJURY,INJURIES_TOTAL,INJURIES_FATAL,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_REPORTED_NOT_EVIDENT,INJURIES_NO_INDICATION,INJURIES_UNKNOWN,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,LATITUDE,LONGITUDE,LOCATION,CRASH_YEAR_y,TIME
O1103461,DRIVER,ce5ecae9555f96005905f51818101855eb30b626d494644f1f2868b016885dfb6b1027e228728880dea91a4ba307978a27d5f3041ca590d0829048b198d35846,JE243488,1046709.0,05/26/2021 12:45:00 PM,CHICAGO,IL,60642,M,50.0,SAFETY BELT USED,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE243488,05/26/2021 12:45:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,T-INTERSECTION,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,Y,"OVER $1,500",05/26/2021 12:47:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,6001,S,ASHLAND AVE,713.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12,4,5,41.784840316,-87.66420419399999,POINT (-87.664204193636 41.784840316339),2021,765
O1090056,DRIVER,9274f7158338b394a1c8938ba3caec98749d11013d5c335dd077d20fd378ccb0c5d5b485556f4d28a45daee5edea972d633c932cb409aa0fbb383fbeca940ce9,JE221774,1033860.0,05/06/2021 04:00:00 PM,CHICAGO,IL,60624,M,24.0,USAGE UNKNOWN,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,UNKNOWN,UNKNOWN,UNKNOWN,TEST NOT OFFERED,2021,JE221774,05/06/2021 04:00:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,Y,N,"OVER $1,500",05/06/2021 04:30:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,358,N,CICERO AVE,1532.0,2,"REPORTED, NOT EVIDENT",2.0,0.0,0.0,0.0,2.0,2.0,0.0,16,5,5,41.886920124,-87.745656899,POINT (-87.745656899198 41.886920124479),2021,960
O1020643,DRIVER,38b17df5b743e8c68e910cded86f4e81dd701243957941e9cec72c6c2760b68bab3dcd15db39cbaa2e462dabe263119829e2a0623e8e1fd53b754302cd48c7b0,JE105259,967376.0,01/06/2021 03:08:00 PM,CHICAGO,IL,60622,M,51.0,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,UNKNOWN,NORMAL,TEST NOT OFFERED,2021,JE105259,01/06/2021 03:08:00 PM,25,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,Y,$500 OR LESS,01/06/2021 05:15:00 PM,FOLLOWING TOO CLOSELY,UNABLE TO DETERMINE,3733,W,AUGUSTA BLVD,1112.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15,4,1,41.898964633,-87.72003019,POINT (-87.720030190493 41.898964633144),2021,908
O1224552,DRIVER,1655b20d89962edf82e7ed1bf5756d240f738a6391ba493164f5d558b88b101f6afee232ddcf8cbd496c82d53745a051ee2e81325651dc759a885b0b466db4e0,JE441125,1162039.0,11/10/2021 10:50:00 PM,CHICAGO,IL,60652,M,22.0,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE441125,11/10/2021 10:50:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,Y,"OVER $1,500",11/10/2021 11:30:00 PM,IMPROPER OVERTAKING/PASSING,NOT APPLICABLE,1000,W,79TH ST,612.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,22,4,11,41.750678465,-87.648951431,POINT (-87.6489514311 41.750678464653),2021,1370
O1095318,DRIVER,4064940d4a8d50e1639eb9b26b68f2e13b6dcf95528f3161cf77ec86ae36bc3ce16a80876f1a20b334136c2d1f26b755d0c50087d68963e4f79c45d6d49844a2,JE229974,1038944.0,05/14/2021 12:20:00 PM,BOLINGBROOK,IL,60440,F,29.0,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE229974,05/14/2021 12:20:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,Y,"OVER $1,500",05/14/2021 02:30:00 PM,FOLLOWING TOO CLOSELY,FOLLOWING TOO CLOSELY,200,W,47TH ST,215.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12,6,5,41.809271449,-87.630891214,POINT (-87.630891213636 41.809271449146),2021,740
O1129330,DRIVER,0c9343645dd4e5a564e12cce7fc670982fcf53fbdf3c67708300075ca182ae8810d6239d4456a400fc735bdd15d2a05ecdc2dc0cf387af25d1ba5636c93b5598,JE284111,1071259.0,06/29/2021 05:45:00 PM,CHICAGO,IL,60629,F,31.0,USAGE UNKNOWN,DEPLOYMENT UNKNOWN,NONE,NO INDICATION OF INJURY,UNKNOWN,UNKNOWN,UNKNOWN,TEST NOT OFFERED,2021,JE284111,06/29/2021 05:45:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLOUDY/OVERCAST,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,Y,Y,"OVER $1,500",06/29/2021 09:00:00 PM,IMPROPER OVERTAKING/PASSING,NOT APPLICABLE,3158,W,MARQUETTE RD,831.0,2,"REPORTED, NOT EVIDENT",1.0,0.0,0.0,0.0,1.0,5.0,0.0,17,3,6,41.771785305,-87.70290664299999,POINT (-87.702906642931 41.771785305032),2021,1065
O1239145,DRIVER,e2b861d2733a2fd8de965c7a3458ec67e95b195281321c637a4e1cc0c1b9b9658154844a392fda86f03b4bba030cbd296336eb6215372a43480a568b0c5a8014,JE465526,1176075.0,12/04/2021 03:25:00 AM,CHICAGO,IL,60629,M,21.0,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,OTHER,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE465526,12/04/2021 03:25:00 AM,20,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,Y,"$501 - $1,500",12/04/2021 03:45:00 AM,FOLLOWING TOO CLOSELY,FAILING TO REDUCE SPEED TO AVOID CRASH,7601,S,CENTRAL PARK AVE,835.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,7,12,41.755086866,-87.711908191,POINT (-87.711908190757 41.755086865823),2021,205
O1091633,DRIVER,ae6b0f07a7b4b80614fc8af4aed99b65135e706ece97d00a422625b974e84d1cc0db0e4fd5419c3a4cba9666e5fa79d77b7bc086f36f58d7443a89530572c596,JE224090,1035381.0,05/08/2021 08:30:00 PM,CHICAGO,IL,60629,M,33.0,SAFETY BELT USED,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE224090,05/08/2021 08:30:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,STRAIGHT ON GRADE,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,Y,"OVER $1,500",05/08/2021 09:10:00 PM,IMPROPER OVERTAKING/PASSING,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",11898,S,MARSHFIELD AVE,2234.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,5.0,0.0,20,7,5,41.677603141,-87.66261837399999,POINT (-87.66261837386 41.677603141088),2021,1230
O1182865,DRIVER,220c3d95d89e3f37526817ae4a772bc809726ab383abec53c03072c57ce5f5e94c26b0ec75f098def75c7718d4b55d5c66779caad5edcc58f8c9cc6391d4dcf8,JE372169,1122213.0,09/13/2021 03:35:00 PM,CHICAGO,IL,60655,M,57.0,SAFETY BELT USED,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE372169,09/13/2021 03:35:00 PM,35,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,Y,"OVER $1,500",09/13/2021 04:20:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,7050,S,WESTERN AVE,832.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15,2,9,41.765015802,-87.68339732,POINT (-87.683397319934 41.765015801988),2021,935
O1228048,DRIVER,72fc7146e09beefb6a442c092eaeddc50899fa6ec4b793cfbfdd5f61cac211a46e7aa1dd4993f4c4c47902f307c99226f1e6c6a03fa694274c2c1fd1e872f0e3,JE446891,1165386.0,11/16/2021 09:17:00 AM,CHICAGO,IL,60629,M,26.0,SAFETY BELT USED,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,UNKNOWN,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE446891,11/16/2021 09:17:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,N,Y,"OVER $1,500",11/16/2021 10:00:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,339,N,LARAMIE AVE,1532.0,3,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,0.0,9,3,11,41.886889918,-87.75515775299999,POINT (-87.755157753441 41.886889917562),2021,557
O1026986,DRIVER,12212db2f85dea402d89a41f24d44b2df26ac037d17a4d9a43f0e8d66762f4a6c692a0c0eb18f23ca749c0320aa76167cd07a86c2ab846748ea38d0098ac33e6,JE117238,973377.0,01/19/2021 03:45:00 PM,RIVER FOREST,IL,60305,F,22.0,USAGE UNKNOWN,"DEPLOYED, SIDE",NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE117238,01/19/2021 03:45:00 PM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,SNOW,DAYLIGHT,ANGLE,FOUR WAY,STRAIGHT AND LEVEL,OTHER,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,Y,Y,"OVER $1,500",01/19/2021 03:54:00 PM,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,599,W,36TH ST,915.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15,3,1,41.828880882,-87.641123309,POINT (-87.641123309493 41.828880882068),2021,945
O1111332,DRIVER,c096a5c10167b81fb8d2fb1d516d496c5412e720d259dc4793d6ff91ab1d113e32eed5d158398c214ab1f50e6741d63fad8a959e89016d342d5d3ee397b5b19d,JE255646,1054233.0,06/05/2021 11:30:00 PM,CHICAGO,IL,60649,M,41.0,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,UNKNOWN,NORMAL,TEST NOT OFFERED,2021,JE255646,06/05/2021 11:30:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,Y,"OVER $1,500",06/06/2021 09:45:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,202,E,71ST ST,322.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,0.0,23,7,6,41.765725138,-87.619934479,POINT (-87.619934479167 41.765725138106),2021,1410
O1099901,DRIVER,5c01a0737104366f3026a270c0d4a45e58fe734651450d4e4ed56faac30f865387a0b39135ea60ffd960f44b184d7b9b273e7b0d3e8e0c6f2ef72adcac7be35f,JE237719,1043288.0,05/21/2021 03:15:00 PM,CHICAGO,IL,60633,F,52.0,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE237719,05/21/2021 03:15:00 PM,20,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,Y,$500 OR LESS,05/21/2021 04:01:00 PM,FOLLOWING TOO CLOSELY,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",200,E,63RD ST,311.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,15,6,5,41.780227262,-87.620363641,POINT (-87.620363641189 41.780227262204),2021,915
O1202990,DRIVER,95a8c82a3ecd52c2f03979ed996344c61d3f131f74fabb4a484beaa0144b5b033398190d9c5a1a199d63c546518900330591d0da10ff31f1db7b76ae65622333,JE406010,1141449.0,10/11/2021 12:53:00 PM,CHICAGO,IL,60636,F,29.0,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE406010,10/11/2021 12:53:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,Y,"$501 - $1,500",10/11/2021 01:15:00 PM,IMPROPER OVERTAKING/PASSING,IMPROPER OVERTAKING/PASSING,500,S,STATE ST,123.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12,2,10,41.875584234,-87.627765504,POINT (-87.627765503911 41.875584234189),2021,773
O1124478,DRIVER,e2c45d2a30c9c236b7b1fd1ff8b98e5f1600e0b5e31223b46bfde20ee08a90d651ddcf178cb57420a07df08ba3c656b7c221bf554cf223cfa46f3e4fe9af1f18,JE276375,1066613.0,06/23/2021 04:33:00 AM,BENSENVILLE,IL,60106,F,47.0,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE276375,06/23/2021 04:33:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,Y,"OVER $1,500",06/23/2021 04:33:00 AM,DISREGARDING TRAFFIC SIGNALS,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",5558,W,FULLERTON AVE,2515.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4,4,6,41.924091536999995,-87.765931296,POINT (-87.765931296245 41.924091536923),2021,273
O1223362,DRIVER,50fbbfc3d4a60fc075610882274234af455da180a7f068a66c12e5bd5518765488f1b511478127f22b8704c81c6d4b19fb199e23f743b93d504662172ef73e6b,JE438779,1160893.0,11/08/2021 10:14:00 PM,GILBERTS,IL,60136,F,45.0,SAFETY BELT USED,DID NOT DEPLOY,NONE,"REPORTED, NOT EVIDENT",NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE438779,11/08/2021 10:14:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,Y,Y,"OVER $1,500",11/08/2021 11:11:00 PM,FOLLOWING TOO CLOSELY,NOT APPLICABLE,625,N,LA SALLE DR,1832.0,2,"REPORTED, NOT EVIDENT",1.0,0.0,0.0,0.0,1.0,1.0,0.0,22,2,11,41.893171077,-87.632489873,POINT (-87.632489872566 41.893171077236),2021,1334
O1148982,DRIVER,87e9eb698a78abddd67f91bf8f00882e70abe46dbaacadd33c6d5069dd485689a44ff2904d11032434eeda64a4ed592e8fa980ca94d9c12b7c2b8499815c2dab,JE316435,1089872.0,07/27/2021 05:53:00 PM,CHICAGO,IL,60623,F,56.0,USAGE UNKNOWN,DID NOT DEPLOY,NONE,"REPORTED, NOT EVIDENT",NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE316435,07/27/2021 05:53:00 PM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,Y,$500 OR LESS,07/27/2021 06:00:00 PM,UNABLE TO DETERMINE,FOLLOWING TOO CLOSELY,368,N,HAMLIN AVE,1122.0,3,"REPORTED, NOT EVIDENT",2.0,0.0,0.0,0.0,2.0,1.0,0.0,17,3,7,41.887172102,-87.721104541,POINT (-87.72110454062 41.887172102114),2021,1073
O1021270,DRIVER,f2a5cdee445e2baa778133ea93c979978347d43866a7311cce8975a51aebd932edb3ceae185b00ea5ecbf0d97b5ac7b4a0f4a5953fb912cd15fe926310463a3f,JE106401,968193.0,01/07/2021 08:49:00 PM,CHICAGO,IL,60621,M,42.0,USAGE UNKNOWN,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE106401,01/07/2021 08:49:00 PM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,Y,"OVER $1,500",01/07/2021 09:05:00 PM,IMPROPER OVERTAKING/PASSING,DISREGARDING STOP SIGN,1100,W,74TH ST,733.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,0.0,20,5,1,41.75974108,-87.651610496,POINT (-87.651610495876 41.759741079604),2021,1249
O1049700,DRIVER,4cbc3ebb132d8dd0af89c6432cb9d41704a1b49902ce7819a9152809279022a52b89e243dea458b08ec2b82543a6bf320f2cf15f13ceab07c1bcf6b4670ce5a1,JE152411,995282.0,02/25/2021 02:00:00 PM,BLUE ISLAND,IL,60406,F,23.0,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE152411,02/25/2021 02:00:00 PM,35,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,Y,"OVER $1,500",02/25/2021 08:30:00 PM,DISREGARDING TRAFFIC SIGNALS,UNABLE TO DETERMINE,7100,S,STATE ST,323.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14,5,2,41.765393608000004,-87.625050475,POINT (-87.625050475006 41.765393607783),2021,840
O1129476,DRIVER,50fedabaa0594923ba4c694a8e69ed775865701991ea4637999923ee665c173987796c388fe44f6149c53cb4fd96821283d4bd0d8332943c5b74d527c77496cd,JE284470,1071402.0,06/30/2021 08:30:00 AM,CHICAGO,IL,60643,F,61.0,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE284470,06/30/2021 08:30:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLOUDY/OVERCAST,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,N,"$501 - $1,500",06/30/2021 08:40:00 AM,UNABLE TO DETERMINE,NOT APPLICABLE,2756,W,CERMAK RD,1023.0,3,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8,4,6,41.852013106,-87.69530002100001,POINT (-87.695300021201 41.852013106339),2021,510
O1153486,DRIVER,72eb424982b24adaeb2ee1ce312faec980adcb02bd382949b13d73defdc9738d9a965cb7ce38d0b5512cdb683e3ec21a676faa552a0ebb8fcc01c5c2c1b4c3ef,JE323611,1094166.0,08/02/2021 04:38:00 PM,CHICAGO,IL,60620,M,43.0,SAFETY BELT USED,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE323611,08/02/2021 04:38:00 PM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,Y,"OVER $1,500",08/02/2021 04:39:00 PM,DISREGARDING STOP SIGN,FAILING TO YIELD RIGHT-OF-WAY,500,W,72ND ST,732.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16,2,8,41.763602131999995,-87.63712164299999,POINT (-87.63712164307 41.763602132147),2021,998
O1019282,DRIVER,64a3b5db99d858a3f5ace54add8139cdfa299864912cad732b04039d798852ef792b7d5ff71abbfe2714d0f47f73860fdf6df4f62a284e3da426adf3188ef933,JE102663,966090.0,01/04/2021 06:46:00 AM,DOLTON,IL,60419,F,24.0,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE102663,01/04/2021 06:46:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,FREEZING RAIN/DRIZZLE,"DARKNESS, LIGHTED ROAD",TURNING,T-INTERSECTION,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,Y,"OVER $1,500",01/04/2021 06:47:00 AM,UNABLE TO DETERMINE,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,3401,S,CALIFORNIA AVE,911.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6,2,1,41.832133803000005,-87.694728059,POINT (-87.694728059276 41.83213380291),2021,406
O1240916,DRIVER,4644fa43a17d03cade38b4af6f7e3f75d5a31f0073becf2a0de26e9c4a0f5d3944f3a4cd4c4d72973cbfeb7db393a297c9dc60aa140be9efa686365048119fb3,JE468313,1177772.0,12/06/2021 06:17:00 PM,CHICAGO HEIGHTS,IL,60411,M,58.0,SAFETY BELT USED,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,"TEST PERFORMED, RESULTS UNKNOWN",2021,JE468313,12/06/2021 06:17:00 PM,30,STOP SIGN/FLASHER,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,Y,"OVER $1,500",12/06/2021 06:17:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,402,E,79TH ST,624.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,18,2,12,41.751224467,-87.614810729,POINT (-87.614810729318 41.751224467234),2021,1097
O1060402,DRIVER,bde6e3d433b35afa7c04e9dca0ac3c5c13719216f4b02792b2fc7bd3b75c7a8849deed15073b08ed5be486e7aec0a3c6b683df2c099b1b2a117cab34275a2a07,JE172288,1005605.0,03/17/2021 03:45:00 PM,NORRIDGE,IL,60706,M,36.0,SAFETY BELT USED,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,TEST NOT OFFERED,2021,JE172288,03/17/2021 03:45:00 PM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,RAIN,DAYLIGHT,ANGLE,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,Y,"OVER $1,500",03/18/2021 11:00:00 AM,DISREGARDING STOP SIGN,FAILING TO REDUCE SPEED TO AVOID CRASH,529,E,71ST ST,323.0,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15,4,3,41.765662176,-87.611692785,POINT (-87.611692785411 41.765662175805),2021,945
